enum	module	file	line	site_kind	site_text	included_reason
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	102	match-arm-or-constructor	Predicate::Compare(rewrite_compare_field(compare, map_field))	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	104	match-arm-or-constructor	Predicate::CompareFields(compare) => {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	105	match-arm-or-constructor	Predicate::CompareFields(rewrite_compare_fields(compare, map_field))	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	107	match-arm-or-constructor	Predicate::IsNull { field } => Predicate::IsNull {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	110	match-arm-or-constructor	Predicate::IsNotNull { field } => Predicate::IsNotNull {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	113	match-arm-or-constructor	Predicate::IsMissing { field } => Predicate::IsMissing {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	116	match-arm-or-constructor	Predicate::IsEmpty { field } => Predicate::IsEmpty {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	119	match-arm-or-constructor	Predicate::IsNotEmpty { field } => Predicate::IsNotEmpty {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	122	match-arm-or-constructor	Predicate::TextContains { field, value } => Predicate::TextContains {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	126	match-arm-or-constructor	Predicate::TextContainsCi { field, value } => Predicate::TextContainsCi {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	153	match-arm-or-constructor	crate::db::predicate::CompareFieldsPredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	206	match-arm-or-constructor	let predicate = Predicate::And(vec![	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	207	match-arm-or-constructor	Predicate::Compare(ComparePredicate::eq(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	211	match-arm-or-constructor	Predicate::Or(vec![	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	212	match-arm-or-constructor	Predicate::IsNull {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	215	match-arm-or-constructor	Predicate::Not(Box::new(Predicate::TextContainsCi {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	224	match-arm-or-constructor	let expected = Predicate::And(vec![	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	225	match-arm-or-constructor	"Predicate::Compare(ComparePredicate::eq(""age"".to_string(), Value::Int64(21))),"	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	226	match-arm-or-constructor	Predicate::Or(vec![	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	227	match-arm-or-constructor	Predicate::IsNull {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	230	match-arm-or-constructor	Predicate::Not(Box::new(Predicate::TextContainsCi {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	242	match-arm-or-constructor	let predicate = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	250	match-arm-or-constructor	let Predicate::Compare(compare) = rewritten else {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::normalize	crates/icydb-core/src/db/sql/lowering/normalize.rs	123	match-arm-or-constructor	Predicate::IsNotNull {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::normalize	crates/icydb-core/src/db/sql/lowering/normalize.rs	127	match-arm-or-constructor	Predicate::IsNull {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::normalize	crates/icydb-core/src/db/sql/lowering/normalize.rs	134	match-arm-or-constructor	Predicate::IsNull { field } => SqlExpr::NullTest {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::normalize	crates/icydb-core/src/db/sql/lowering/normalize.rs	138	match-arm-or-constructor	Predicate::IsNotNull { field } => SqlExpr::NullTest {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	22	match-arm-or-constructor	Predicate::And(children) => Predicate::And(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	28	match-arm-or-constructor	Predicate::Or(children) => Predicate::Or(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	34	match-arm-or-constructor	Predicate::Not(inner) => Predicate::Not(Box::new(canonicalize_sql_predicate_for_schema(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	37	match-arm-or-constructor	Predicate::Compare(mut cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	39	match-arm-or-constructor	Predicate::Compare(cmp)	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	41	match-arm-or-constructor	Predicate::CompareFields(cmp) => Predicate::CompareFields(cmp),	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	42	match-arm-or-constructor	Predicate::True	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	43	match-arm-or-constructor	| Predicate::False	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	44	match-arm-or-constructor	| Predicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	45	match-arm-or-constructor	| Predicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	46	match-arm-or-constructor	| Predicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	47	match-arm-or-constructor	| Predicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	48	match-arm-or-constructor	| Predicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	49	match-arm-or-constructor	| Predicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	50	match-arm-or-constructor	| Predicate::TextContainsCi { .. } => predicate,	semi-mechanical direct enum-qualified reference
Predicate	db::sql::lowering::select	crates/icydb-core/src/db/sql/lowering/select/mod.rs	804	match-arm-or-constructor	Predicate::True,	semi-mechanical direct enum-qualified reference
Predicate	model::index	crates/icydb-core/src/model/index.rs	495	match-arm-or-constructor	"LazyLock::new(|| Predicate::eq(""active"".to_string(), true.into()));"	semi-mechanical direct enum-qualified reference
StoreError	db::query::intent::errors	crates/icydb-core/src/db/query/intent/errors/mod.rs	189	match-arm-or-constructor	StoreError::SchemaDdlPublicationRaceLost { .. }	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	449	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::StoreMismatch);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	455	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::PhysicalStateNotValidated);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	461	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::SnapshotNotPublished);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	464	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::StoreNotBuilding);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	467	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::EntryCountMismatch);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	518	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::StoreNotBuilding);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	524	match-arm-or-constructor	.map_err(|_| SchemaFieldPathIndexPublishedStoreError::EntryCountMismatch)?,	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	527	match-arm-or-constructor	return Err(SchemaFieldPathIndexPublishedStoreError::EntryCountMismatch);	semi-mechanical direct enum-qualified reference
StoreError	db::schema::mutation::field_path::publication	crates/icydb-core/src/db/schema/mutation/field_path/publication.rs	558	match-arm-or-constructor	.map_err(|_| SchemaFieldPathIndexPublishedStoreError::IndexKeyDecode)?;	semi-mechanical direct enum-qualified reference
StoreError	error	crates/icydb-core/src/error/mod.rs	137	match-arm-or-constructor	Some(ErrorDetail::Store(StoreError::Corrupt {	semi-mechanical direct enum-qualified reference
StoreError	error	crates/icydb-core/src/error/mod.rs	142	match-arm-or-constructor	Some(ErrorDetail::Store(StoreError::InvariantViolation {	semi-mechanical direct enum-qualified reference
StoreError	error	crates/icydb-core/src/error/mod.rs	1357	match-arm-or-constructor	StoreError::SchemaDdlPublicationRaceLost {	semi-mechanical direct enum-qualified reference
StoreError	error	crates/icydb-core/src/error/mod.rs	1444	match-arm-or-constructor	detail: Some(ErrorDetail::Store(StoreError::NotFound { key })),	semi-mechanical direct enum-qualified reference
StoreError	error	crates/icydb-core/src/error/mod.rs	1463	match-arm-or-constructor	Some(ErrorDetail::Store(StoreError::NotFound { .. }))	semi-mechanical direct enum-qualified reference
PolicyPlanError	db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	41	if-let-or-matches	if matches!(policy.as_ref(), PolicyPlanError::UnorderedPagination)	semi-mechanical direct enum-qualified reference
PolicyPlanError	db::query::plan::validate::intent_policy	crates/icydb-core/src/db/query/plan/validate/intent_policy.rs	25	match-arm-or-constructor	return Err(PolicyPlanError::delete_plan_with_grouping());	semi-mechanical direct enum-qualified reference
PolicyPlanError	db::query::plan::validate::intent_policy	crates/icydb-core/src/db/query/plan/validate/intent_policy.rs	34	match-arm-or-constructor	return Err(PolicyPlanError::delete_window_requires_order());	semi-mechanical direct enum-qualified reference
